,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
35,5,2299,1788,206.4969979096061,49.38599909436364,2044,1533,2555,2044,0.0020115133,4492
36,5,2299,2299,206.51765323205282,49.379232248364836,2044,2044,2555,2555,0.0020473276,4492
37,5,2299,2810,206.5383028640949,49.372461724116135,2044,2555,2555,3066,0.0020398793,4492
38,5,2299,3321,206.55894680272138,49.36568752444645,2044,3066,2555,3577,0.0021148555,594
39,5,2299,3832,206.5795850449288,49.358909652186505,2044,3577,2555,4088,0.0021125474,4492
40,5,2810,255,206.44612981559587,49.419952590861655,2555,0,3066,511,0.0019836046,4492
41,5,2810,766,206.46680641825077,49.41319481478904,2555,511,3066,1022,0.0020479073,4492
42,5,2810,1277,206.48747733393625,49.4064333507774,2555,1022,3066,1533,0.0020595526,4492
43,5,2810,1788,206.50814255961944,49.399668201652204,2555,1533,3066,2044,0.001999453,4492
44,5,2810,2299,206.52880209227507,49.39289937024088,2555,2044,3066,2555,0.0021092058,4492
45,5,2810,2810,206.54945592888544,49.386126859372524,2555,2555,3066,3066,0.0020678798,4492
46,5,2810,3321,206.5701040664405,49.379350671878136,2555,3066,3066,3577,0.002135199,4492
47,5,2810,3832,206.59074650193767,49.37257081059044,2555,3577,3066,4088,0.0020949428,4492
48,5,3321,255,206.45726800444237,49.43362657511402,3066,0,3577,511,0.002062346,4492
49,5,3321,766,206.47794883417257,49.42686681636968,3066,511,3577,1022,0.0020903426,4492
50,5,3321,1277,206.49862397128456,49.42010336847381,3066,1022,3577,1533,0.0020174128,4492
51,5,3321,1788,206.51929341274632,49.413336234254,3066,1533,3577,2044,0.0020143758,4492
52,5,3321,2299,206.5399571555335,49.40656541653959,3066,2044,3577,2555,0.002059591,4492
53,5,3321,2810,206.56061519662933,49.39979091816184,3066,2555,3577,3066,0.00207785,4492
54,5,3321,3321,206.5812675330246,49.39301274195373,3066,3066,3577,3577,0.0020957824,4492
55,5,3321,3832,206.60191416171773,49.3862308907501,3066,3577,3577,4088,0.0021044065,4492
56,5,3832,255,206.46841240094568,49.4472994842488,3577,0,4088,511,0.002039909,4492
57,5,3832,766,206.48909745768728,49.44053774193965,3577,511,4088,1022,0.001999549,4492
58,5,3832,1277,206.50977681615635,49.433772309267276,3577,1022,4088,1533,0.002066295,4492
59,5,3832,1788,206.53045047332176,49.42700318906122,3577,1533,4088,2044,0.0021590171,594
60,5,3832,2299,206.5511184261601,49.42023038415297,3577,2044,4088,2555,0.0021045073,4492
61,5,3832,2810,206.57178067165546,49.4134538973758,3577,2555,4088,3066,0.0020772694,594
62,5,3832,3321,206.5924372067996,49.406673731564744,3577,3066,4088,3577,0.0021049806,594
63,5,3832,3832,206.61308802859185,49.399889889556704,3577,3577,4088,4088,0.0020549323,4492
0,6,255,255,206.21403944605424,49.410275078676115,0,0,511,511,0.001917089,4492
1,6,255,766,206.23430181844913,49.40377146937913,0,511,511,1022,0.0019296882,4492
2,6,255,1277,206.25455882946676,49.39726431819721,0,1022,511,1533,0.0021368412,594
3,6,255,1788,206.2748104761726,49.39075362773541,0,1533,511,2044,0.002009007,594
4,6,255,2299,206.29505675563897,49.384239400600556,0,2044,511,2555,0.0019869374,594
5,6,255,2810,206.31529766494512,49.37772163940112,0,2555,511,3066,0.0020215104,594
6,6,255,3321,206.3355332011773,49.371200346747294,0,3066,511,3577,0.0020379697,594
7,6,255,3832,206.35576336142853,49.36467552525098,0,3577,511,4088,0.0020708477,594
8,6,766,255,206.225040740839,49.423856237815,511,0,1022,511,0.0019656664,594
9,6,766,766,206.24530726836554,49.41735070704397,511,511,1022,1022,0.0019660196,4492
10,6,766,1277,206.2655684291779,49.41084163322065,511,1022,1022,1533,0.0020079745,594
11,6,766,1788,206.2858242203422,49.40432901895198,511,1533,1022,2044,0.0020317014,594
12,6,766,2299,206.30607463893156,49.397812866846714,511,2044,1022,2555,0.002060776,594
13,6,766,2810,206.32631968202588,49.39129317951523,511,2555,1022,3066,0.0020066448,594
14,6,766,3321,206.34655934671213,49.38476995956965,511,3066,1022,3577,0.002013718,594
15,6,766,3832,206.36679363008406,49.37824320962374,511,3577,1022,4088,0.0020337484,594
16,6,1277,255,206.2360481312167,49.43743635782043,1022,0,1533,511,0.0019490492,594
17,6,1277,766,206.2563188138735,49.43092890469901,1022,511,1533,1022,0.0019593833,594
18,6,1277,1277,206.27658412447397,49.42441790735862,1022,1022,1533,1533,0.0019698672,594
19,6,1277,1788,206.29684406008496,49.41790336840817,1022,1533,1533,2044,0.0019855003,4492
20,6,1277,2299,206.3170986177803,49.4113852904583,1022,2044,1533,2555,0.0020372465,594
21,6,1277,2810,206.33734779464055,49.40486367612129,1022,2555,1533,3066,0.0020176193,594
22,6,1277,3321,206.35759158775346,49.39833852801113,1022,3066,1533,3577,0.0020237628,594
23,6,1277,3832,206.3778299942135,49.391809848743584,1022,3577,1533,4088,0.0020292802,594
24,6,1788,255,206.24706162144173,49.45101543566197,1533,0,2044,511,0.0019495512,594
25,6,1788,766,206.2673364592245,49.44450605931356,1533,511,2044,1022,0.002017589,594
26,6,1788,1277,206.28760591960366,49.43799313758023,1533,1022,2044,1533,0.0019282621,4492
27,6,1788,1788,206.3078699996467,49.43147667307282,1533,1533,2044,2044,0.0019156745,594
28,6,1788,2299,206.3281286964281,49.42495666840386,1533,2044,2044,2555,0.0020060518,4492
29,6,1788,2810,206.3483820070293,49.41843312618755,1533,2555,2044,3066,0.0020160715,4492
30,6,1788,3321,206.36862992853858,49.4119060490398,1533,3066,2044,3577,0.0019828398,594
31,6,1788,3832,206.38887245805125,49.40537543957828,1533,3577,2044,4088,0.0020033985,4492
32,6,2299,255,206.25808121577137,49.46459346830851,2044,0,2555,511,0.0020157567,594
33,6,2299,766,206.2783602086731,49.458082167856226,2044,511,2555,1022,0.001957701,4492
34,6,2299,1277,206.29863381881862,49.45156732085383,2044,1022,2555,1533,0.0019213347,4492
35,6,2299,1788,206.31890204327618,49.445048929914,2044,1533,2555,2044,0.0019790716,594
36,6,2299,2299,206.33916487912094,49.43852699765123,2044,2044,2555,2555,0.0020022762,594
37,6,2299,2810,206.35942232343507,49.43200152668162,2044,2555,2555,3066,0.001973768,4492
38,6,2299,3321,206.37967437330764,49.425472519622986,2044,3066,2555,3577,0.0020325566,594
39,6,2299,3832,206.39992102583463,49.41893997909489,2044,3577,2555,4088,0.0020309708,594
40,6,2810,255,206.2691069184658,49.47817045272814,2555,0,3066,511,0.001985171,594
41,6,2810,766,206.28939006647653,49.471657227294884,2555,511,3066,1022,0.0019234217,594
42,6,2810,1277,206.30966782637327,49.46514045414696,2555,1022,3066,1533,0.002007229,594
43,6,2810,1788,206.32994019522496,49.45862013589905,2555,1533,3066,2044,0.00193109,4492
44,6,2810,2299,206.35020717010752,49.45209627516748,2555,2044,3066,2555,0.0019627213,4492
45,6,2810,2810,206.3704687481038,49.445568874570284,2555,2555,3066,3066,0.0020292033,594
46,6,2810,3321,206.39072492630365,49.439037936727225,2555,3066,3066,3577,0.0020387722,594
47,6,2810,3832,206.41097570180378,49.43250346425973,2555,3577,3066,4088,0.0021153344,594
48,6,3321,255,206.28013873378814,49.49174638588825,3066,0,3577,511,0.0019575127,594
49,6,3321,766,206.30042603689512,49.48523123459659,3066,511,3577,1022,0.0019629172,594
50,6,3321,1277,206.32070794652503,49.47871253442652,3066,1022,3577,1533,0.0020200906,594
51,6,3321,1788,206.34098445974766,49.47219028799455,3066,1533,3577,2044,0.0019819667,594
52,6,3321,2299,206.36125557363954,49.46566449791892,3066,2044,3577,2555,0.0019890647,594
53,6,3321,2810,206.38152128528432,49.45913516681963,3066,2555,3577,3066,0.0019807285,4492
54,6,3321,3321,206.40178159177256,49.45260229731833,3066,3066,3577,3577,0.0019905264,4492
55,6,3321,3832,206.42203649020175,49.446065892038355,3066,3577,3577,4088,0.0020369038,594
56,6,3832,255,206.29117666600442,49.50532126475542,3577,0,4088,511,0.0019148827,4492
57,6,3832,766,206.31146812419195,49.49880418672775,3577,511,4088,1022,0.0019142017,594
58,6,3832,1277,206.33175418353423,49.49228355865855,3577,1022,4088,1533,0.0019293264,594
59,6,3832,1788,206.35203484110164,49.48575938316628,3577,1533,4088,2044,0.0020614106,594
60,6,3832,2299,206.37231009397152,49.479231662871136,3577,2044,4088,2555,0.0019955756,594
61,6,3832,2810,206.39257993922826,49.47270040039496,3577,2555,4088,3066,0.0020203332,594
62,6,3832,3321,206.4128443739631,49.46616559836135,3577,3066,4088,3577,0.001976237,4492
63,6,3832,3832,206.4331033952744,49.45962725939558,3577,3577,4088,4088,0.0020101299,594
0,7,255,255,206.77276786179297,49.37538489403993,0,0,511,511,0.0019878608,4492
1,7,255,766,206.79391318793705,49.368415981974714,0,511,511,1022,0.0020558697,4492
2,7,255,1277,206.8150525264675,49.36144321176695,0,1022,511,1533,0.002036148,4492
3,7,255,1788,206.8361858741744,49.3544665864672,0,1533,511,2044,0.001981093,4492
4,7,255,2299,206.85731322785628,49.347486109128006,0,2044,511,2555,0.0019969903,4492
5,7,255,2810,206.8784345843199,49.340501782803855,0,2555,511,3066,0.0020004704,594
6,7,255,3321,206.8995499403804,49.33351361055123,0,3066,511,3577,0.002042165,4492
7,7,255,3832,206.92065929286127,49.326521595428595,0,3577,511,4088,0.0020137604,4492
8,7,766,255,206.78397785027155,49.389015432994036,511,0,1022,511,0.002084935,594
9,7,766,766,206.80512745834488,49.382044477369696,511,511,1022,1022,0.001994597,4492
10,7,766,1277,206.8262710728753,49.3750696623471,511,1022,1022,1533,0.0020402223,594
11,7,766,1788,206.84740869065396,49.368090990978985,511,1533,1022,2044,0.0020098346,4492
12,7,766,2299,206.86854030848048,49.36110846632009,511,2044,1022,2555,0.0021010821,594
13,7,766,2810,206.8896659231626,49.354122091427136,511,2555,1022,3066,0.0019489706,4492
14,7,766,3321,206.91078553151655,49.34713186935879,511,3066,1022,3577,0.001995742,4492
15,7,766,3832,206.93189913036687,49.340137803175736,511,3577,1022,4088,0.0019784523,594
16,7,1277,255,206.7951940649229,49.40264489268972,1022,0,1533,511,684.7042,1
17,7,1277,766,206.81634795479982,49.39567189259073,1022,511,1533,1022,0.0020256485,594
18,7,1277,1277,206.83749584519893,49.388695031838544,1022,1022,1533,1533,0.0019780758,4492
19,7,1277,1788,206.8586377329123,49.381714313488146,1022,1533,1533,2044,0.0020009738,594
20,7,1277,2299,206.87977361474063,49.374729740596464,1022,2044,1533,2555,0.0020337556,594
21,7,1277,2810,206.90090348749277,49.36774131622246,1022,2555,1533,3066,0.0019780393,4492
22,7,1277,3321,206.922027347986,49.36074904342699,1022,3066,1533,3577,0.001947988,4492
23,7,1277,3832,206.9431451930459,49.3537529252729,1022,3577,1533,4088,0.0019413932,594
24,7,1788,255,206.8064165100752,49.41627327001664,1533,0,2044,511,0.002023637,4492
25,7,1788,766,206.82757468162694,49.40929822452714,1533,511,2044,1022,0.0019737976,4492
26,7,1788,1277,206.8487268477602,49.40231931713039,1533,1022,2044,1533,0.002049763,594
27,7,1788,1788,206.86987300526806,49.395336550883535,1533,1533,2044,2044,0.0020275328,4492
28,7,1788,2299,206.89101315095226,49.38834992884574,1533,2044,2044,2555,0.0019805008,4492
29,7,1788,2810,206.91214728162274,49.381359454078165,1533,2555,2044,3066,0.001971868,4492
30,7,1788,3321,206.93327539409785,49.37436512964387,1533,3066,2044,3577,0.0020793236,594
31,7,1788,3832,206.95439748520425,49.36736695860794,1533,3577,2044,4088,0.0020517285,594
32,7,2299,255,206.8176451900596,49.4299005618636,2044,0,2555,511,0.001962534,4492
33,7,2299,766,206.83880764315424,49.42292347006754,2044,511,2555,1022,0.001985688,4492
34,7,2299,1277,206.8599640848839,49.415942515110956,2044,1022,2555,1533,0.0019699552,4492
35,7,2299,1788,206.8811145120428,49.40895770005322,2044,1533,2555,2044,0.0020236222,594
36,7,2299,2299,206.90225892143374,49.40196902795575,2044,2044,2555,2555,0.0019984008,4492
37,7,2299,2810,206.92339730986765,49.394976501881835,2044,2555,2555,3066,0.002039284,4492
38,7,2299,3321,206.94452967416404,49.38798012489679,2044,3066,2555,3577,0.0020160063,4492
39,7,2299,3832,206.96565601115066,49.38097990006793,2044,3577,2555,4088,0.0020013147,4492
40,7,2810,255,206.82888010921008,49.443526765118655,2555,0,3066,511,0.0020122866,594
41,7,2810,766,206.85004684371248,49.43654762609968,2555,511,3066,1022,0.0020353214,594
42,7,2810,1277,206.87120756089763,49.42956462266778,2555,1022,3066,1533,0.0020664171,594
43,7,2810,1788,206.892362257561,49.42257775788454,2555,1533,3066,2044,0.0020379708,4492
44,7,2810,2299,206.91351093050625,49.415587034813505,2555,2044,3066,2555,0.0020425676,594
45,7,2810,2810,206.9346535765455,49.408592456520246,2555,2555,3066,3066,0.0019785156,4492
46,7,2810,3321,206.95579019249936,49.40159402607232,2555,3066,3066,3577,0.0019755221,4492
47,7,2810,3832,206.97692077519667,49.394591746539156,2555,3577,3066,4088,0.0020102349,594
48,7,3321,255,206.84012127186358,49.4571518766691,3066,0,3577,511,0.0020213223,4492
49,7,3321,766,206.86129228763534,49.45017068951066,3066,511,3577,1022,0.0019973698,594
50,7,3321,1277,206.88245728013194,49.44318563668766,3066,1022,3577,1533,0.0020442356,4492
51,7,3321,1788,206.90361624614985,49.43619672126393,3066,1533,3577,2044,0.002007794,4492
52,7,3321,2299,206.92476918249386,49.429203946305286,3066,2044,3577,2555,0.0019571176,4492
53,7,3321,2810,206.94591608597722,49.422207314879444,3066,2555,3577,3066,0.0019765159,4492
54,7,3321,3321,206.96705695342152,49.41520683005618,3066,3066,3577,3577,0.0019317882,4492
55,7,3321,3832,206.9881917816568,49.408202494907165,3066,3577,3577,4088,0.0019679004,4492
56,7,3832,255,206.8513686823599,49.47077589340145,3577,0,4088,511,0.0020236364,594
57,7,3832,766,206.87254397925946,49.46379265718667,3577,511,4088,1022,0.0020800678,594
58,7,3832,1277,206.89371324692019,49.456805554056565,3577,1022,4088,1533,0.0019755396,4492
59,7,3832,1788,206.91487648213962,49.44981458707721,3577,1533,4088,2044,0.0020139639,594
60,7,3832,2299,206.93603368172361,49.442819759316585,3577,2044,4088,2555,0.0019988222,594
61,7,3832,2810,206.9571848424865,49.43582107384466,3577,2555,4088,3066,6843.7695,1
62,7,3832,3321,206.978329961251,49.42881853373341,3577,3066,4088,3577,0.002033039,594
63,7,3832,3832,206.99946903484826,49.42181214205673,3577,3577,4088,4088,0.0019755557,594
0,8,255,255,206.57357371559084,49.44256055282583,0,0,511,511,0.0019168163,4492
1,8,255,766,206.59447102043865,49.435848648460016,0,511,511,1022,0.0019125545,594
2,8,255,1277,206.61536261258476,49.429132977355984,0,1022,511,1533,0.0019239384,4492
3,8,255,1788,206.6362484888185,49.42241354237353,0,1533,511,2044,0.0019563613,4492
4,8,255,2299,206.65712864593692,49.41569034637435,0,2044,511,2555,0.0020167737,594
5,8,255,2810,206.67800308074501,49.408963392222084,0,2555,511,3066,0.002001449,594
6,8,255,3321,206.69887179005553,49.40223268278225,0,3066,511,3577,0.0018878217,4492
7,8,255,3832,206.71973477068912,49.39549822092237,0,3577,511,4088,0.0019196541,4492
8,8,766,255,206.584723552967,49.456110937258785,511,0,1022,511,0.0018944092,4492
9,8,766,766,206.60562511366777,49.44939702486288,511,511,1022,1022,0.002000617,594
10,8,766,1277,206.62652095595573,49.44267934450483,511,1022,1022,1533,0.0019375338,4492
11,8,766,1788,206.64741107662095,49.4359578990465,511,1533,1022,2044,0.001969346,594
12,8,766,2299,206.6682954724615,49.429232691351736,511,2044,1022,2555,0.0020068996,594
13,8,766,2810,206.68917414028303,49.42250372428627,511,2555,1022,3066,0.0020109243,594
14,8,766,3321,206.7100470768993,49.41577100071777,511,3066,1022,3577,0.0019173214,594
15,8,766,3832,206.73091427913164,49.409034523515786,511,3577,1022,4088,0.001950829,594
16,8,1277,255,206.5958795613099,49.46966025440204,1022,0,1533,511,0.0020432146,594
17,8,1277,766,206.61678537778945,49.462944333054864,1022,511,1533,1022,0.0018998802,4492
18,8,1277,1277,206.63768547013956,49.45622464252237,1022,1022,1533,1533,0.0019668038,594
19,8,1277,1788,206.65857983515107,49.449501185668574,1022,1533,1533,2044,0.0019208833,4492
20,8,1277,2299,206.67946846962286,49.44277396535939,1022,2044,1533,2555,0.0019434092,594
21,8,1277,2810,206.70035137036155,49.43604298446268,1022,2555,1533,3066,0.0019577043,594
22,8,1277,3321,206.7212285341816,49.42930824584822,1022,3066,1533,3577,0.0019282991,594
23,8,1277,3832,206.7420999579053,49.42256975238764,1022,3577,1533,4088,0.00195863,594
24,8,1788,255,206.6070417448975,49.48320850119815,1533,0,2044,511,0.0019706024,594
25,8,1788,766,206.62795181707858,49.47649056997826,1533,511,2044,1022,0.001952112,594
26,8,1788,1277,206.648856159408,49.4697688683507,1533,1022,2044,1533,0.00196973,594
27,8,1788,1788,206.6697547686775,49.46304339918153,1533,1533,2044,2044,0.0019556019,594
28,8,1788,2299,206.6906476416867,49.45631416533887,1533,2044,2044,2555,0.0019085453,4492
29,8,1788,2810,206.7115347752431,49.44958116969259,1533,2555,2044,3066,0.001997448,594
30,8,1788,3321,206.732416166162,49.44284441511464,1533,3066,2044,3577,0.0019184332,4492
31,8,1788,3832,206.75329181126662,49.43610390447878,1533,3577,2044,4088,0.0019272248,594
32,8,2299,255,206.61821010801046,49.49675567458895,2044,0,2555,511,0.0020808256,594
33,8,2299,766,206.63912443581287,49.49003573257463,2044,511,2555,1022,0.0019481212,594
34,8,2299,1277,206.6600330280358,49.48331201893104,2044,1022,2555,1533,0.001943088,4492
35,8,2299,1788,206.68093588147187,49.47658453652639,2044,1533,2555,2044,0.0019510335,594
36,8,2299,2299,206.70183299292154,49.46985328823087,2044,2044,2555,2555,0.001978425,4492
37,8,2299,2810,206.72272435919314,49.4631182769165,2044,2555,2555,3066,0.0019946555,594
38,8,2299,3321,206.7436099771029,49.45637950545729,2044,3066,2555,3577,0.0019247402,594
39,8,2299,3832,206.76448984347485,49.44963697672917,2044,3577,2555,4088,0.00196132,594
40,8,2810,255,206.6293846549324,49.510301771515444,2555,0,3066,511,0.0019757932,594
41,8,2810,766,206.6503032382728,49.503579817784725,2555,511,3066,1022,0.0019595907,594
42,8,2810,1277,206.67121608030038,49.49685409120396,2555,1022,3066,1533,0.0019829676,594
43,8,2810,1788,206.69212317780855,49.49012459464345,2555,1533,3066,2044,0.0019466949,594
44,8,2810,2299,206.71302452759866,49.48339133097545,2555,2044,3066,2555,0.0019264387,4492
45,8,2810,2810,206.73392012647992,49.47665430307418,2555,2555,3066,3066,0.001917956,4492
46,8,2810,3321,206.75480997126942,49.46991351381573,2555,3066,3066,3577,0.0019385181,594
47,8,2810,3832,206.77569405879208,49.4631689660781,2555,3577,3066,4088,0.001957269,594
48,8,3321,255,206.64056538994987,49.52384678891789,3066,0,3577,511,0.0019445522,594
49,8,3321,766,206.66148822874186,49.517122822548586,3066,511,3577,1022,0.0020244229,594
50,8,3321,1277,206.68240532048208,49.51039508210919,3066,1022,3577,1533,0.0019581742,594
51,8,3321,1788,206.70331666196483,49.503663570472156,3066,1533,3577,2044,0.0019690034,594
52,8,3321,2299,206.72422224999235,49.496928290511875,3066,2044,3577,2555,0.001973749,594
53,8,3321,2810,206.74512208137457,49.49018924510464,3066,2555,3577,3066,0.0019784323,594
54,8,3321,3321,206.7660161529296,49.483446437128656,3066,3066,3577,3577,0.0019536698,594
55,8,3321,3832,206.78690446148323,49.47669986946408,3066,3577,3577,4088,0.00203579,594
56,8,3832,255,206.65175231735213,49.53739072373581,3577,0,4088,511,0.001958245,4492
57,8,3832,766,206.67267941150624,49.530664743805445,3577,511,4088,1022,0.0019814754,594
58,8,3832,1277,206.69360075286409,49.52393498858574,3577,1022,4088,1533,0.0019639242,4492
59,8,3832,1788,206.71451633822082,49.517201460951284,3577,1533,4088,2044,0.0019509192,4492
60,8,3832,2299,206.73542616437948,49.51046416377861,3577,2044,4088,2555,0.0019745405,594
61,8,3832,2810,206.756330228151,49.503723099946086,3577,2555,4088,3066,0.001983832,594
62,8,3832,3321,206.7772285263543,49.49697827233409,3577,3066,4088,3577,0.002123794,594
63,8,3832,3832,206.798121055816,49.49022968382483,3577,3577,4088,4088,0.002020788,594
0,9,255,255,206.39850940937575,49.50230148034488,0,0,511,511,0.001977021,594
1,9,255,766,206.41905284279508,49.49581037702943,0,511,511,1022,0.0020136298,594
2,9,255,1277,206.43959083346485,49.48931563470134,0,1022,511,1533,0.0020107527,594
3,9,255,1788,206.4601233782721,49.482817256027985,0,1533,511,2044,0.0019682765,594
4,9,255,2299,206.48065047411097,49.47631524367844,0,2044,511,2555,0.0019888082,594
5,9,255,2810,206.5011721178829,49.469809600323664,0,2555,511,3066,0.0019646534,594
6,9,255,3321,206.52168830649654,49.463300328636365,0,3066,511,3577,0.0020293584,594
7,9,255,3832,206.5421990368678,49.4567874312911,0,3577,511,4088,0.0019830558,594
8,9,766,255,206.4096445181627,49.515738729298306,511,0,1022,511,0.0019194656,594
9,9,766,766,206.43019212300783,49.50924565518422,511,511,1022,1022,0.0020129269,594
10,9,766,1277,206.4507342796381,49.50274894088763,511,1022,1022,1533,0.0019536745,594
11,9,766,1788,206.47127098494116,49.496248589077766,511,1533,1022,2044,0.0020015223,594
12,9,766,2299,206.4918022358119,49.48974460242573,511,2044,1022,2555,0.0019616515,594
13,9,766,2810,206.51232802915246,49.483236983604506,511,2555,1022,3066,0.0019830274,594
14,9,766,3321,206.53284836187217,49.47672573528879,511,3066,1022,3577,0.0019945095,594
15,9,766,3832,206.55336323088773,49.47021086015508,511,3577,1022,4088,0.0019442699,594
16,9,1277,255,206.42078575119942,49.52917491408651,1022,0,1533,511,0.0019028145,594
17,9,1277,766,206.44133752739828,49.522679868257796,1022,511,1533,1022,0.001985248,594
18,9,1277,1277,206.4618838499116,49.516181181077336,1022,1022,1533,1533,0.0019888736,594
19,9,1277,1788,206.48242471562773,49.50967885521641,1022,1533,1533,2044,0.001987481,594
20,9,1277,2299,206.50296012144233,49.50317289334814,1022,2044,1533,2555,0.0020832187,594
21,9,1277,2810,206.52349006425817,49.49666329814738,1022,2555,1533,3066,0.0019758511,594
22,9,1277,3321,206.54401454098536,49.49015007229092,1022,3066,1533,3577,0.0020635386,594
23,9,1277,3832,206.56453354854136,49.4836332184572,1022,3577,1533,4088,0.0019814551,594
24,9,1788,255,206.4319331126965,49.54261003170662,1533,0,2044,511,0.0018938886,4492
25,9,1788,766,206.452489060174,49.536113013246954,1533,511,2044,1022,0.0019333248,594
26,9,1788,1277,206.47303954849002,49.5296123522671,1533,1022,2044,1533,0.0019575066,594
27,9,1788,1788,206.49358457453357,49.523108051440325,1533,1533,2044,2044,0.0019757117,594
28,9,1788,2299,206.51412413520097,49.51660011344172,1533,2044,2044,2555,0.0019746239,594
29,9,1788,2810,206.53465822739582,49.51008854094816,1533,2555,2044,3066,0.0019709805,594
30,9,1788,3321,206.55518684802894,49.50357333663838,1533,3066,2044,3577,0.0020205912,594
31,9,1788,3832,206.57570999401847,49.49705450319289,1533,3577,2044,4088,0.001988576,594
32,9,2299,255,206.4430866068674,49.556044079155015,2044,0,2555,511,0.001933919,594
33,9,2299,766,206.46364672554554,49.54954508714786,2044,511,2555,1022,0.0019378263,594
34,9,2299,1277,206.48420137958087,49.5430424514528,2044,1022,2555,1533,0.0019571206,594
35,9,2299,1788,206.50475056586313,49.53653617474511,2044,1533,2555,2044,0.001943639,594
36,9,2299,2299,206.5252942812894,49.530026259701884,2044,2044,2555,2555,0.0019403242,594
37,9,2299,2810,206.54583252276396,49.52351270900198,2044,2555,2555,3066,0.002002299,594
38,9,2299,3321,206.5663652871984,49.516995525326124,2044,3066,2555,3577,0.0019279105,4492
39,9,2299,3832,206.58689257151164,49.51047471135682,2044,3577,2555,4088,0.0019894224,594
40,9,2810,255,206.45424623792826,49.569477053427335,2555,0,3066,511,0.0020025254,594
41,9,2810,766,206.47481052772602,49.56297608695585,2555,511,3066,1022,0.0019360967,594
42,9,2810,1277,206.49536934739433,49.556471475629564,2555,1022,3066,1533,0.001991318,594
43,9,2810,1788,206.51592269382368,49.54996322212564,2555,1533,3066,2044,0.0020062078,594
44,9,2810,2299,206.53647056391188,49.543451329123265,2555,2044,3066,2555,0.0019077377,4492
45,9,2810,2810,206.55701295456387,49.536935799303244,2555,2555,3066,3066,0.0019558275,594
46,9,2810,3321,206.57754986269205,49.53041663534828,2555,3066,3066,3577,0.0019861078,594
47,9,2810,3832,206.59808128521607,49.523893839942886,2555,3577,3066,4088,0.0019751256,594
48,9,3321,255,206.46541201009808,49.58290895151841,3066,0,3577,511,0.0019410225,594
49,9,3321,766,206.48598047093145,49.576406009665575,3066,511,3577,1022,0.0019596461,594
50,9,3321,1277,206.50654345614345,49.56989942179174,3066,1022,3577,1533,0.0019598273,594
51,9,3321,1788,206.52710096262524,49.563389190576096,3066,1533,3577,2044,0.0019597916,594
52,9,3321,2299,206.54765298727534,49.556875318699745,3066,2044,3577,2555,0.0019531504,594
53,9,3321,2810,206.56819952699956,49.55035780884556,3066,2555,3577,3066,0.0020296387,594
54,9,3321,3321,206.58874057871094,49.54383666369824,3066,3066,3577,3577,0.0019495934,594
55,9,3321,3832,206.6092761393299,49.53731188594428,3066,3577,3577,4088,0.0019924052,594
56,9,3832,255,206.4765839275985,49.59633977042241,3577,0,4088,511,0.001953099,594
57,9,3832,766,206.49715655938056,49.589834852270904,3577,511,4088,1022,0.0019057501,594
58,9,3832,1277,206.51772371004392,49.583326286932966,3577,1022,4088,1533,0.0019855541,594
59,9,3832,1788,206.53828537648053,49.5768140770898,3577,1533,4088,2044,0.0019233304,594
60,9,3832,2299,206.55884155558965,49.57029822542447,3577,2044,4088,2555,0.0019357709,594
61,9,3832,2810,206.5793922442778,49.56377873462189,3577,2555,4088,3066,0.0020102889,594
62,9,3832,3321,206.59993743945878,49.5572556073687,3577,3066,4088,3577,0.00204938,594
63,9,3832,3832,206.62047713805387,49.55072884635341,3577,3577,4088,4088,0.0019943113,594
0,10,255,255,206.36438524262135,49.05571110472011,0,0,511,511,0.002234065,594
1,10,255,766,206.38520683105583,49.04868908675853,0,511,511,1022,0.0021260276,4492
2,10,255,1277,206.40602254495957,49.04166332173787,0,1022,511,1533,0.0021225405,4492
3,10,255,1788,206.42683238132574,49.034633812648195,0,1533,511,2044,0.0022264018,4492
4,10,255,2299,206.44763633715553,49.027600562481425,0,2044,511,2555,0.0022615157,594
5,10,255,2810,206.46843440945793,49.02056357423136,0,2555,511,3066,0.0022034661,4492
6,10,255,3321,206.48922659524982,49.01352285089359,0,3066,511,3577,0.0022546733,594
7,10,255,3832,206.51001289155604,49.00647839546562,0,3577,511,4088,0.0021495419,4492
8,10,766,255,206.37517880201568,49.06966485923317,511,0,1022,511,0.0021494327,4492
9,10,766,766,206.39600471770228,49.062640900539925,511,511,1022,1022,0.002143185,4492
10,10,766,1277,206.41682475313473,49.05561319348491,511,1022,1022,1533,0.0021187316,4492
11,10,766,1788,206.43763890530713,49.04858174106023,511,1533,1022,2044,0.0021734515,4492
12,10,766,2299,206.45844717122148,49.041546546259944,511,2044,1022,2555,0.0021934882,4492
13,10,766,2810,206.47924954788778,49.03450761207988,511,2555,1022,3066,0.0022379311,4492
14,10,766,3321,206.50004603232387,49.02746494151779,511,3066,1022,3577,0.0021864465,4492
15,10,766,3832,206.52083662155547,49.020418537573235,511,3577,1022,4088,6143.8164,1
16,10,1277,255,206.38597842959652,49.083617611916644,1022,0,1533,511,0.0021405458,4492
17,10,1277,766,206.4068086726309,49.076591711660754,1022,511,1533,1022,3489.832,1
18,10,1277,1277,206.42763302968206,49.0695620617411,1022,1022,1533,1533,0.0021050302,4492
